iter	Passed	Remaining
6337	65142	37638
6338	65158	37631
6339	65167	37620
6340	65176	37609
6341	65186	37599
6342	65192	37586
6343	65207	37578
6344	65217	37567
6345	65223	37555
6346	65230	37543
6347	65238	37531
6348	65250	37522
6349	65256	37509
6350	65264	37498
6351	65270	37485
6352	65278	37473
6353	65285	37461
6354	65293	37450
6355	65302	37439
6356	65312	37428
6357	65323	37418
6358	65335	37409
6359	65349	37401
6360	65359	37391
6361	65372	37382
6362	65380	37370
6363	65388	37359
6364	65397	37347
6365	65403	37335
6366	65410	37323
6367	65421	37313
6368	65428	37301
6369	65437	37289
6370	65442	37277
6371	65450	37265
6372	65460	37254
6373	65466	37242
6374	65472	37229
6375	65481	37218
6376	65487	37205
6377	65496	37194
6378	65506	37184
6379	65515	37173
6380	65522	37161
6381	65532	37150
6382	65543	37140
6383	65572	37141
6384	65603	37142
6385	65650	37153
6386	65684	37156
6387	65700	37149
6388	65711	37139
6389	65723	37130
6390	65733	37119
6391	65756	37116
6392	65780	37113
6393	65789	37103
6394	65800	37092
6395	65808	37081
6396	65815	37069
6397	65825	37059
6398	65835	37048
6399	65842	37036
6400	65851	37025
6401	65861	37015
6402	65869	37003
6403	65875	36990
6404	65887	36981
6405	65895	36969
6406	65905	36959
6407	65912	36947
6408	65920	36935
6409	65929	36924
6410	65937	36913
6411	65952	36905
6412	65971	36899
6413	65980	36888
6414	65991	36878
6415	65998	36866
6416	66010	36857
6417	66018	36846
6418	66028	36835
6419	66036	36823
6420	66044	36812
6421	66054	36801
6422	66062	36790
6423	66070	36778
6424	66080	36768
6425	66089	36757
6426	66098	36746
6427	66108	36736
6428	66120	36726
6429	66128	36715
6430	66136	36703
6431	66166	36704
6432	66195	36704
6433	66219	36701
6434	66245	36700
6435	66252	36688
6436	66261	36676
6437	66269	36665
6438	66276	36653
6439	66284	36641
6440	66293	36630
6441	66303	36620
6442	66312	36609
6443	66324	36599
6444	66334	36589
6445	66354	36584
6446	66365	36574
6447	66373	36563
6448	66383	36552
6449	66390	36540
6450	66398	36528
6451	66405	36516
6452	66414	36505
6453	66420	36493
6454	66427	36481
6455	66434	36469
6456	66446	36459
6457	66452	36446
6458	66461	36436
6459	66471	36425
6460	66482	36415
6461	66491	36404
6462	66501	36394
6463	66528	36393
6464	66552	36390
6465	66572	36385
6466	66584	36375
6467	66593	36365
6468	66603	36354
6469	66612	36343
6470	66620	36331
6471	66629	36320
6472	66637	36309
6473	66645	36297
6474	66653	36286
6475	66661	36274
6476	66669	36263
6477	66680	36253
6478	66686	36240
6479	66694	36228
6480	66706	36219
6481	66718	36210
6482	66741	36206
6483	66752	36197
6484	66759	36184
6485	66766	36172
6486	66773	36160
6487	66780	36148
6488	66788	36137
6489	66797	36126
6490	66803	36113
6491	66814	36103
6492	66821	36091
6493	66829	36080
6494	66840	36070
6495	66854	36062
6496	66865	36051
6497	66878	36042
6498	66888	36032
6499	66897	36021
6500	66908	36011
6501	66916	36000
6502	66939	35997
6503	66953	35988
6504	66963	35978
6505	66974	35968
6506	66984	35957
6507	66993	35946
6508	67004	35936
6509	67014	35926
6510	67022	35914
6511	67029	35902
6512	67037	35891
6513	67046	35880
6514	67055	35869
6515	67061	35856
6516	67069	35845
6517	67082	35836
6518	67092	35825
6519	67099	35813
6520	67109	35803
6521	67116	35791
6522	67125	35780
6523	67139	35772
6524	67148	35760
6525	67156	35749
6526	67168	35740
6527	67175	35728
6528	67184	35716
6529	67192	35705
6530	67199	35693
6531	67209	35683
6532	67216	35671
6533	67225	35659
6534	67232	35648
6535	67241	35637
6536	67250	35626
6537	67257	35614
6538	67270	35605
6539	67278	35593
6540	67287	35583
6541	67295	35571
6542	67302	35559
6543	67314	35549
6544	67322	35538
6545	67355	35540
6546	67399	35547
6547	67422	35544
6548	67452	35544
6549	67476	35541
6550	67505	35540
6551	67521	35533
6552	67533	35523
6553	67549	35516
6554	67561	35507
6555	67572	35497
6556	67585	35488
6557	67596	35478
6558	67605	35467
6559	67616	35457
6560	67627	35447
6561	67633	35435
6562	67645	35425
6563	67655	35415
6564	67664	35404
6565	67670	35391
6566	67679	35380
6567	67689	35369
6568	67696	35357
6569	67702	35345
6570	67714	35336
6571	67725	35325
6572	67734	35315
6573	67749	35307
6574	67765	35299
6575	67777	35290
6576	67787	35279
6577	67795	35268
6578	67802	35256
6579	67810	35245
6580	67816	35232
6581	67823	35220
6582	67829	35207
6583	67840	35197
6584	67846	35185
6585	67853	35173
6586	67861	35161
6587	67871	35151
6588	67878	35139
6589	67887	35128
6590	67897	35117
6591	67905	35106
6592	67911	35093
6593	67919	35082
6594	67931	35072
6595	67943	35063
6596	67960	35056
6597	67974	35048
6598	67985	35038
6599	67993	35026
6600	68002	35016
6601	68011	35005
6602	68019	34993
6603	68028	34982
6604	68038	34972
6605	68045	34960
6606	68055	34949
6607	68062	34937
6608	68075	34928
6609	68085	34918
6610	68094	34907
6611	68102	34895
6612	68110	34884
6613	68119	34873
6614	68125	34860
6615	68136	34851
6616	68143	34839
6617	68152	34827
6618	68167	34820
6619	68181	34811
6620	68193	34802
6621	68205	34792
6622	68219	34784
6623	68231	34775
6624	68245	34766
6625	68258	34757
6626	68273	34749
6627	68285	34740
6628	68296	34730
6629	68309	34721
6630	68317	34710
6631	68325	34698
6632	68337	34689
6633	68347	34678
6634	68356	34667
6635	68369	34658
6636	68387	34652
6637	68401	34644
6638	68409	34632
6639	68418	34621
6640	68425	34609
6641	68433	34597
6642	68441	34586
6643	68447	34574
6644	68456	34563
6645	68462	34550
6646	68469	34538
6647	68477	34527
6648	68487	34516
6649	68496	34505
6650	68504	34494
6651	68515	34484
6652	68523	34473
6653	68533	34462
6654	68547	34453
6655	68565	34447
6656	68574	34436
6657	68584	34425
6658	68591	34414
6659	68600	34403
6660	68608	34391
6661	68617	34380
6662	68627	34370
6663	68634	34358
6664	68641	34346
6665	68648	34334
6666	68657	34323
6667	68664	34311
6668	68676	34302
6669	68682	34289
6670	68690	34278
6671	68697	34266
6672	68728	34266
6673	68756	34265
6674	68770	34256
6675	68785	34248
6676	68819	34250
6677	68838	34243
6678	68861	34240
6679	68876	34231
6680	68885	34220
6681	68892	34209
6682	68899	34197
6683	68907	34185
6684	68913	34173
6685	68922	34162
6686	68930	34150
6687	68936	34138
6688	68944	34126
6689	68951	34115
6690	68964	34105
6691	68978	34097
6692	68995	34090
6693	69005	34079
6694	69012	34068
6695	69025	34059
6696	69034	34048
6697	69041	34036
6698	69049	34024
6699	69057	34013
6700	69063	34001
6701	69071	33989
6702	69078	33977
6703	69086	33966
6704	69094	33954
6705	69104	33944
6706	69113	33933
6707	69125	33923
6708	69132	33911
6709	69138	33899
6710	69146	33888
6711	69156	33877
6712	69165	33866
6713	69176	33856
6714	69186	33846
6715	69203	33839
6716	69211	33827
6717	69221	33817
6718	69227	33804
6719	69237	33794
6720	69245	33783
6721	69255	33772
6722	69265	33762
6723	69271	33749
6724	69280	33738
6725	69289	33727
6726	69299	33717
6727	69309	33706
6728	69320	33696
6729	69328	33685
6730	69338	33675
6731	69344	33662
6732	69353	33651
6733	69360	33639
6734	69370	33629
6735	69380	33618
6736	69392	33609
6737	69403	33599
6738	69417	33591
6739	69430	33582
6740	69441	33572
6741	69450	33561
6742	69460	33550
6743	69466	33538
6744	69472	33526
6745	69481	33514
6746	69488	33503
6747	69497	33492
6748	69505	33480
6749	69515	33470
6750	69522	33458
6751	69532	33447
6752	69540	33436
6753	69548	33425
6754	69556	33413
6755	69562	33401
6756	69574	33392
6757	69583	33380
6758	69598	33373
6759	69623	33370
6760	69631	33358
6761	69639	33347
6762	69652	33337
6763	69661	33327
6764	69670	33316
6765	69677	33304
6766	69685	33292
6767	69693	33281
6768	69699	33269
6769	69706	33257
6770	69714	33246
6771	69724	33235
6772	69731	33223
6773	69740	33212
6774	69748	33201
6775	69755	33189
6776	69762	33177
6777	69770	33166
6778	69778	33155
6779	69786	33143
6780	69796	33133
6781	69805	33121
6782	69815	33111
6783	69825	33101
6784	69832	33089
6785	69842	33079
6786	69848	33066
6787	69855	33054
6788	69861	33042
6789	69869	33030
6790	69875	33018
6791	69882	33006
6792	69888	32994
6793	69895	32982
6794	69903	32971
6795	69911	32959
6796	69920	32948
6797	69925	32936
6798	69934	32925
6799	69944	32914
6800	69954	32904
6801	69962	32893
6802	69972	32882
6803	69983	32873
6804	69997	32864
6805	70035	32866
6806	70057	32862
6807	70073	32854
6808	70098	32851
6809	70125	32848
6810	70145	32842
6811	70185	32846
6812	70195	32836
6813	70238	32841
6814	70251	32831
6815	70278	32829
6816	70299	32824
6817	70308	32813
6818	70319	32803
6819	70327	32791
6820	70334	32779
6821	70340	32767
6822	70350	32757
6823	70358	32745
6824	70367	32735
6825	70375	32723
6826	70385	32713
6827	70395	32702
6828	70406	32692
6829	70421	32684
6830	70435	32676
6831	70445	32665
6832	70456	32655
6833	70466	32645
6834	70474	32633
6835	70482	32622
6836	70491	32611
6837	70502	32601
6838	70512	32591
6839	70523	32580
6840	70530	32569
6841	70541	32559
6842	70549	32547
6843	70555	32535
6844	70567	32525
6845	70576	32515
6846	70584	32503
6847	70594	32493
6848	70605	32483
6849	70623	32476
6850	70633	32466
6851	70645	32456
6852	70652	32444
6853	70660	32433
6854	70668	32421
6855	70676	32410
6856	70685	32399
6857	70695	32388
6858	70702	32377
6859	70709	32365
6860	70714	32352
6861	70724	32342
6862	70730	32329
6863	70738	32318
6864	70745	32306
6865	70752	32295
6866	70760	32283
6867	70767	32272
6868	70775	32260
6869	70781	32248
6870	70790	32237
6871	70805	32229
6872	70823	32222
6873	70850	32219
6874	70858	32208
6875	70866	32197
6876	70875	32185
6877	70884	32175
6878	70893	32164
6879	70903	32154
6880	70909	32141
6881	70919	32131
6882	70925	32118
6883	70931	32106
6884	70938	32094
6885	70943	32082
6886	70953	32071
6887	70962	32060
6888	70970	32049
6889	70976	32037
6890	70989	32028
6891	70998	32017
6892	71009	32007
6893	71022	31998
6894	71033	31988
6895	71042	31977
6896	71054	31967
6897	71062	31956
6898	71070	31945
6899	71079	31934
6900	71087	31922
6901	71095	31911
6902	71103	31900
6903	71114	31890
6904	71121	31878
6905	71131	31868
6906	71140	31856
6907	71148	31846
6908	71156	31834
6909	71168	31824
6910	71178	31814
6911	71191	31805
6912	71201	31794
6913	71209	31783
6914	71227	31776
6915	71236	31765
6916	71252	31758
6917	71260	31746
6918	71267	31734
6919	71274	31723
6920	71283	31712
6921	71290	31700
6922	71300	31690
6923	71309	31679
6924	71315	31667
6925	71323	31655
6926	71329	31643
6927	71340	31633
6928	71351	31623
6929	71358	31611
6930	71366	31600
6931	71376	31590
6932	71387	31580
6933	71397	31569
6934	71412	31561
6935	71423	31551
6936	71435	31541
6937	71443	31530
6938	71449	31518
6939	71460	31508
6940	71466	31496
6941	71476	31486
6942	71482	31473
6943	71492	31463
6944	71498	31451
6945	71507	31440
6946	71515	31428
6947	71525	31418
6948	71533	31407
6949	71543	31396
6950	71553	31386
6951	71563	31376
6952	71573	31365
6953	71581	31354
6954	71587	31342
6955	71595	31330
6956	71606	31320
6957	71640	31320
6958	71663	31316
6959	71678	31307
6960	71700	31302
6961	71721	31296
6962	71745	31292
6963	71777	31292
6964	71785	31280
6965	71795	31270
6966	71806	31260
6967	71822	31252
6968	71836	31243
6969	71845	31232
6970	71859	31223
6971	71868	31213
6972	71876	31202
6973	71886	31191
6974	71896	31180
6975	71904	31169
6976	71913	31158
6977	71919	31146
6978	71929	31136
6979	71938	31125
6980	71951	31116
6981	71959	31104
6982	71967	31093
6983	71977	31082
6984	71985	31071
6985	71995	31061
6986	72002	31049
6987	72012	31039
6988	72021	31028
6989	72049	31025
6990	72058	31014
6991	72070	31005
6992	72078	30993
6993	72084	30981
6994	72094	30971
6995	72100	30958
6996	72110	30948
6997	72117	30936
6998	72124	30925
6999	72133	30914
7000	72144	30904
7001	72154	30893
7002	72163	30883
7003	72171	30871
7004	72180	30861
7005	72189	30849
7006	72202	30840
7007	72213	30831
7008	72239	30827
7009	72260	30821
7010	72271	30811
7011	72287	30803
7012	72299	30794
7013	72312	30785
7014	72324	30775
7015	72336	30765
7016	72345	30754
7017	72352	30743
7018	72360	30731
7019	72368	30720
7020	72381	30711
7021	72389	30699
7022	72396	30688
7023	72409	30679
7024	72417	30668
7025	72428	30657
7026	72448	30651
7027	72457	30640
7028	72464	30629
7029	72470	30616
7030	72478	30605
7031	72485	30594
7032	72496	30583
7033	72503	30572
7034	72510	30560
7035	72515	30548
7036	72523	30536
7037	72529	30524
7038	72537	30513
7039	72546	30502
7040	72554	30491
7041	72561	30479
7042	72568	30468
7043	72578	30457
7044	72590	30447
7045	72599	30437
7046	72607	30425
7047	72615	30414
7048	72627	30404
7049	72640	30395
7050	72652	30386
7051	72662	30375
7052	72672	30365
7053	72681	30354
7054	72690	30343
7055	72699	30332
7056	72707	30321
7057	72715	30309
7058	72723	30298
7059	72731	30287
7060	72738	30276
7061	72746	30264
7062	72754	30253
7063	72759	30240
7064	72768	30229
7065	72774	30218
7066	72784	30207
7067	72792	30196
7068	72800	30184
7069	72812	30175
7070	72822	30164
7071	72857	30164
7072	72877	30158
7073	72891	30149
7074	72900	30139
7075	72915	30130
7076	72935	30124
7077	72950	30116
7078	72962	30106
7079	72971	30095
7080	72983	30085
7081	73003	30079
7082	73024	30073
7083	73039	30065
7084	73056	30057
7085	73067	30047
7086	73076	30036
7087	73091	30028
7088	73101	30018
7089	73109	30006
7090	73116	29995
7091	73122	29983
7092	73134	29973
7093	73142	29962
7094	73150	29951
7095	73159	29940
7096	73168	29929
7097	73176	29918
7098	73184	29906
7099	73197	29897
7100	73204	29885
7101	73211	29874
7102	73218	29862
7103	73228	29852
7104	73235	29840
7105	73248	29831
7106	73266	29824
7107	73282	29816
7108	73297	29807
7109	73302	29795
7110	73310	29783
7111	73321	29773
7112	73330	29763
7113	73338	29752
7114	73346	29740
7115	73355	29729
7116	73366	29719
7117	73376	29709
7118	73384	29698
7119	73394	29687
7120	73400	29675
7121	73409	29664
7122	73417	29653
7123	73433	29645
7124	73445	29635
7125	73458	29626
7126	73475	29619
7127	73487	29609
7128	73494	29597
7129	73503	29587
7130	73511	29575
7131	73519	29564
7132	73527	29553
7133	73538	29543
7134	73547	29532
7135	73557	29522
7136	73565	29510
7137	73576	29500
7138	73584	29489
7139	73591	29478
7140	73598	29466
7141	73606	29455
7142	73613	29443
7143	73627	29434
7144	73639	29425
7145	73648	29414
7146	73660	29404
7147	73672	29394
7148	73684	29385
7149	73699	29376
7150	73708	29366
7151	73717	29355
7152	73725	29343
7153	73735	29333
7154	73743	29322
7155	73754	29312
7156	73763	29301
7157	73771	29290
7158	73780	29279
7159	73788	29268
7160	73796	29256
7161	73808	29247
7162	73818	29236
7163	73823	29224
7164	73833	29213
7165	73846	29204
7166	73859	29195
7167	73874	29186
7168	73884	29176
7169	73897	29167
7170	73907	29156
7171	73917	29146
7172	73924	29134
7173	73934	29124
7174	73940	29112
7175	73950	29101
7176	73957	29090
7177	73967	29080
7178	73974	29068
7179	73985	29058
7180	73992	29046
7181	74003	29036
7182	74010	29025
7183	74016	29013
7184	74022	29001
7185	74028	28989
7186	74035	28977
7187	74046	28967
7188	74054	28956
7189	74063	28945
7190	74085	28939
7191	74119	28938
7192	74171	28944
7193	74213	28946
7194	74264	28952
7195	74283	28945
7196	74294	28935
7197	74305	28925
7198	74319	28916
7199	74329	28905
7200	74339	28895
7201	74350	28885
7202	74358	28874
7203	74366	28863
7204	74372	28850
7205	74382	28840
7206	74389	28829
7207	74397	28817
7208	74404	28806
7209	74415	28796
7210	74423	28784
7211	74438	28776
7212	74445	28764
7213	74453	28753
7214	74466	28744
7215	74477	28734
7216	74488	28724
7217	74498	28713
7218	74511	28704
7219	74521	28693
7220	74536	28685
7221	74545	28674
7222	74553	28663
7223	74562	28652
7224	74569	28640
7225	74580	28630
7226	74588	28619
7227	74597	28608
7228	74603	28596
7229	74610	28585
7230	74618	28574
7231	74630	28564
7232	74642	28554
7233	74649	28543
7234	74657	28531
7235	74666	28521
7236	74675	28510
7237	74685	28499
7238	74716	28497
7239	74729	28488
7240	74740	28477
7241	74746	28465
7242	74752	28454
7243	74760	28442
7244	74767	28431
7245	74775	28420
7246	74783	28408
7247	74793	28398
7248	74799	28386
7249	74806	28374
7250	74813	28363
7251	74826	28353
7252	74834	28342
7253	74843	28331
7254	74852	28321
7255	74859	28309
7256	74868	28298
7257	74875	28287
7258	74885	28276
7259	74900	28268
7260	74915	28259
7261	74927	28249
7262	74934	28238
7263	74944	28228
7264	74954	28217
7265	74963	28206
7266	74973	28196
7267	74983	28186
7268	74990	28174
7269	74998	28163
7270	75008	28152
7271	75015	28141
7272	75024	28130
7273	75031	28118
7274	75039	28107
7275	75046	28096
7276	75054	28084
7277	75062	28073
7278	75072	28063
7279	75081	28052
7280	75093	28042
7281	75109	28034
7282	75120	28024
7283	75128	28013
7284	75136	28002
7285	75148	27992
7286	75157	27981
7287	75168	27971
7288	75174	27959
7289	75186	27949
7290	75194	27938
7291	75204	27928
7292	75213	27917
7293	75224	27907
7294	75230	27895
7295	75236	27883
7296	75246	27873
7297	75253	27861
7298	75266	27852
7299	75276	27841
7300	75290	27832
7301	75300	27822
7302	75335	27821
7303	75350	27812
7304	75376	27808
7305	75399	27802
7306	75423	27797
7307	75441	27789
7308	75493	27794
7309	75537	27797
7310	75550	27787
7311	75559	27776
7312	75567	27765
7313	75577	27755
7314	75584	27743
7315	75594	27733
7316	75601	27721
7317	75608	27709
7318	75617	27699
7319	75626	27688
7320	75634	27677
7321	75645	27667
7322	75652	27655
7323	75661	27644
7324	75668	27633
7325	75679	27623
7326	75686	27611
7327	75696	27601
7328	75706	27590
7329	75722	27582
7330	75738	27573
7331	75748	27563
7332	75760	27553
7333	75769	27543
7334	75778	27532
7335	75786	27521
7336	75793	27509
7337	75799	27497
7338	75809	27487
7339	75815	27475
7340	75823	27464
7341	75830	27452
7342	75839	27441
7343	75846	27430
7344	75858	27420
7345	75865	27408
7346	75875	27398
7347	75882	27387
7348	75890	27375
7349	75899	27365
7350	75908	27354
7351	75927	27347
7352	75943	27338
7353	75958	27330
7354	75966	27319
7355	75974	27307
7356	75984	27297
7357	75992	27286
7358	76003	27276
7359	76012	27265
7360	76023	27255
7361	76028	27243
7362	76039	27233
7363	76046	27221
7364	76058	27211
7365	76065	27200
7366	76074	27189
7367	76083	27178
7368	76093	27168
7369	76106	27158
7370	76113	27147
7371	76131	27139
7372	76147	27131
7373	76157	27120
7374	76164	27109
7375	76172	27098
7376	76179	27086
7377	76188	27075
7378	76193	27063
7379	76202	27052
7380	76209	27041
7381	76218	27030
7382	76225	27018
7383	76234	27008
7384	76244	26997
7385	76253	26987
7386	76261	26975
7387	76270	26965
7388	76275	26953
7389	76285	26942
7390	76296	26932
7391	76306	26922
7392	76319	26912
7393	76333	26903
7394	76347	26894
7395	76365	26887
7396	76382	26878
7397	76394	26869
7398	76408	26860
7399	76419	26850
7400	76438	26842
7401	76459	26836
7402	76470	26826
7403	76481	26815
7404	76487	26804
7405	76495	26792
7406	76504	26782
7407	76513	26771
7408	76527	26762
7409	76538	26752
7410	76550	26742
7411	76562	26732
7412	76569	26721
7413	76579	26710
7414	76588	26700
7415	76597	26689
7416	76604	26677
7417	76613	26667
7418	76620	26655
7419	76628	26644
7420	76635	26633
7421	76646	26622
7422	76651	26610
7423	76659	26599
7424	76666	26588
7425	76678	26578
7426	76686	26567
7427	76696	26556
7428	76705	26545
7429	76717	26536
7430	76730	26526
7431	76779	26529
7432	76794	26521
7433	76842	26523
7434	76853	26513
7435	76880	26509
7436	76892	26499
7437	76900	26488
7438	76908	26477
7439	76921	26467
7440	76929	26456
7441	76938	26445
7442	76955	26437
7443	76964	26426
7444	76973	26416
7445	76982	26405
7446	76989	26393
7447	76995	26381
7448	77006	26371
7449	77012	26359
7450	77018	26348
7451	77027	26337
7452	77036	26326
7453	77045	26315
7454	77054	26305
7455	77061	26293
7456	77067	26281
7457	77076	26271
7458	77087	26260
7459	77094	26249
7460	77100	26237
7461	77109	26226
7462	77120	26216
7463	77128	26205
7464	77139	26195
7465	77146	26184
7466	77156	26173
7467	77165	26162
7468	77173	26151
7469	77181	26140
7470	77189	26129
7471	77199	26118
7472	77206	26107
7473	77213	26096
7474	77220	26084
7475	77226	26072
7476	77233	26061
7477	77239	26049
7478	77246	26038
7479	77253	26026
7480	77260	26015
7481	77267	26003
7482	77273	25992
7483	77282	25980
7484	77292	25970
7485	77302	25960
7486	77309	25948
7487	77318	25938
7488	77327	25927
7489	77338	25917
7490	77360	25910
7491	77374	25901
7492	77387	25892
7493	77398	25882
7494	77406	25871
7495	77416	25860
7496	77427	25850
7497	77434	25839
7498	77441	25827
7499	77448	25816
7500	77456	25805
7501	77467	25794
7502	77475	25783
7503	77485	25773
7504	77494	25762
7505	77503	25751
7506	77513	25741
7507	77522	25730
7508	77530	25719
7509	77567	25718
7510	77604	25716
7511	77614	25706
7512	77642	25701
7513	77649	25690
7514	77657	25679
7515	77665	25667
7516	77671	25656
7517	77681	25645
7518	77692	25635
7519	77703	25625
7520	77713	25615
7521	77722	25604
7522	77730	25593
7523	77741	25583
7524	77754	25573
7525	77763	25562
7526	77771	25551
7527	77780	25541
7528	77793	25531
7529	77800	25520
7530	77808	25509
7531	77816	25498
7532	77824	25486
7533	77832	25475
7534	77843	25465
7535	77851	25454
7536	77858	25443
7537	77864	25431
7538	77873	25420
7539	77879	25408
7540	77888	25398
7541	77899	25388
7542	77909	25377
7543	77918	25366
7544	77928	25356
7545	77939	25346
7546	77979	25345
7547	77995	25337
7548	78012	25329
7549	78026	25319
7550	78056	25315
7551	78075	25308
7552	78104	25303
7553	78127	25297
7554	78140	25288
7555	78154	25279
7556	78177	25273
7557	78187	25262
7558	78198	25252
7559	78207	25241
7560	78217	25231
7561	78226	25220
7562	78235	25209
7563	78243	25198
7564	78253	25188
7565	78259	25176
7566	78266	25164
7567	78272	25153
7568	78281	25142
7569	78287	25130
7570	78295	25119
7571	78305	25109
7572	78313	25097
7573	78319	25086
7574	78327	25075
7575	78337	25064
7576	78343	25053
7577	78357	25043
7578	78365	25032
7579	78381	25024
7580	78388	25012
7581	78396	25001
7582	78405	24991
7583	78414	24980
7584	78424	24969
7585	78433	24958
7586	78444	24948
7587	78451	24937
7588	78459	24926
7589	78468	24915
7590	78477	24904
7591	78485	24893
7592	78500	24884
7593	78512	24874
7594	78520	24863
7595	78530	24853
7596	78540	24843
7597	78547	24831
7598	78556	24821
7599	78580	24814
7600	78596	24806
7601	78604	24795
7602	78614	24784
7603	78624	24774
7604	78632	24763
7605	78644	24753
7606	78651	24742
7607	78661	24731
7608	78671	24721
7609	78680	24710
7610	78693	24701
7611	78702	24690
7612	78711	24679
7613	78720	24668
7614	78727	24657
7615	78736	24646
7616	78747	24636
7617	78760	24627
7618	78777	24618
7619	78788	24608
7620	78796	24597
7621	78804	24586
7622	78813	24575
7623	78823	24565
7624	78834	24555
7625	78843	24544
7626	78852	24533
7627	78861	24522
7628	78871	24512
7629	78878	24500
7630	78885	24489
7631	78891	24477
7632	78899	24466
7633	78909	24456
7634	78916	24445
7635	78924	24433
7636	78930	24422
7637	78938	24411
7638	78948	24400
7639	78955	24389
7640	78966	24379
7641	78984	24371
7642	78996	24361
7643	79010	24352
7644	79018	24341
7645	79026	24330
7646	79036	24319
7647	79046	24309
7648	79054	24298
7649	79063	24287
7650	79070	24276
7651	79077	24264
7652	79086	24254
7653	79093	24242
7654	79102	24231
7655	79112	24221
7656	79121	24210
7657	79129	24199
7658	79137	24188
7659	79144	24177
7660	79153	24166
7661	79163	24156
7662	79174	24145
7663	79183	24135
7664	79198	24126
7665	79216	24118
7666	79229	24108
7667	79239	24098
7668	79255	24089
7669	79272	24081
7670	79299	24076
7671	79326	24071
7672	79352	24065
7673	79386	24062
7674	79405	24054
7675	79418	24044
7676	79429	24034
7677	79443	24025
7678	79453	24015
7679	79480	24009
7680	79503	24003
7681	79532	23998
7682	79541	23987
7683	79554	23978
7684	79562	23967
7685	79575	23957
7686	79599	23951
7687	79621	23944
7688	79629	23933
7689	79639	23923
7690	79649	23912
7691	79660	23902
7692	79669	23891
7693	79679	23881
7694	79690	23870
7695	79699	23860
7696	79711	23850
7697	79718	23838
7698	79730	23828
7699	79741	23818
7700	79748	23807
7701	79759	23797
7702	79775	23788
7703	79788	23779
7704	79807	23771
7705	79817	23760
7706	79826	23750
7707	79832	23738
7708	79841	23727
7709	79850	23716
7710	79858	23705
7711	79863	23694
7712	79872	23683
7713	79880	23672
7714	79887	23660
7715	79893	23649
7716	79899	23637
7717	79908	23626
7718	79915	23615
7719	79923	23604
7720	79930	23593
7721	79942	23583
7722	79951	23572
7723	79962	23562
7724	79975	23552
7725	79986	23542
7726	79998	23532
7727	80007	23521
7728	80017	23511
7729	80026	23500
7730	80037	23490
7731	80045	23479
7732	80053	23468
7733	80061	23457
7734	80067	23445
7735	80075	23434
7736	80081	23423
7737	80090	23412
7738	80101	23402
7739	80112	23392
7740	80126	23382
7741	80136	23372
7742	80144	23361
7743	80153	23350
7744	80162	23339
7745	80171	23329
7746	80182	23318
7747	80202	23311
7748	80214	23301
7749	80225	23291
7750	80234	23280
7751	80242	23269
7752	80251	23258
7753	80257	23247
7754	80267	23236
7755	80273	23225
7756	80284	23215
7757	80292	23203
7758	80302	23193
7759	80312	23183
7760	80322	23172
7761	80331	23161
7762	80336	23149
7763	80342	23138
7764	80349	23127
7765	80355	23115
7766	80363	23104
7767	80371	23093
7768	80384	23083
7769	80404	23076
7770	80436	23071
7771	80459	23065
7772	80490	23060
7773	80527	23058
7774	80559	23053
7775	80570	23043
7776	80577	23032
7777	80585	23021
7778	80602	23012
7779	80636	23009
7780	80655	23001
7781	80672	22992
7782	80689	22984
7783	80699	22974
7784	80706	22962
7785	80717	22952
7786	80724	22941
7787	80732	22930
7788	80740	22919
7789	80749	22908
7790	80760	22898
7791	80771	22888
7792	80781	22877
7793	80790	22866
7794	80811	22859
7795	80820	22848
7796	80827	22837
7797	80835	22826
7798	80844	22815
7799	80855	22805
7800	80863	22794
7801	80871	22783
7802	80879	22772
7803	80887	22761
7804	80895	22750
7805	80903	22739
7806	80914	22728
7807	80923	22718
7808	80929	22706
7809	80937	22695
7810	80946	22684
7811	80956	22674
7812	80963	22663
7813	80974	22653
7814	80983	22642
7815	80995	22632
7816	81010	22623
7817	81022	22613
7818	81032	22602
7819	81043	22592
7820	81049	22581
7821	81058	22570
7822	81065	22559
7823	81074	22548
7824	81083	22537
7825	81091	22526
7826	81098	22515
7827	81106	22504
7828	81113	22493
7829	81123	22482
7830	81130	22471
7831	81142	22461
7832	81152	22450
7833	81157	22439
7834	81163	22427
7835	81171	22416
7836	81182	22406
7837	81191	22395
7838	81203	22385
7839	81217	22376
7840	81234	22367
7841	81242	22356
7842	81250	22345
7843	81257	22334
7844	81267	22323
7845	81274	22312
7846	81283	22302
7847	81289	22290
7848	81300	22280
7849	81308	22269
7850	81317	22258
7851	81324	22247
7852	81334	22236
7853	81347	22227
7854	81356	22216
7855	81368	22206
7856	81378	22196
7857	81387	22185
7858	81398	22175
7859	81408	22164
7860	81419	22154
7861	81432	22144
7862	81439	22133
7863	81447	22122
7864	81455	22111
7865	81463	22100
7866	81470	22089
7867	81478	22078
7868	81487	22067
7869	81497	22057
7870	81511	22047
7871	81520	22037
7872	81533	22027
7873	81541	22016
7874	81550	22005
7875	81561	21995
7876	81570	21984
7877	81581	21974
7878	81591	21964
7879	81602	21953
7880	81634	21949
7881	81688	21950
7882	81726	21947
7883	81736	21937
7884	81767	21932
7885	81781	21923
7886	81790	21912
7887	81809	21904
7888	81822	21894
7889	81834	21884
7890	81845	21874
